From,To,Overlap
FieldByFieldComparator.java,AtomicReferenceArrayElementComparisonStrategy.java,0.20155038759689922
AtomicReferenceArrayElementComparisonStrategy.java,Files.java,0.04672897196261682
Files.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04672897196261682
AtomicReferenceArrayElementComparisonStrategy.java,FloatArrays.java,0.050761421319796954
FloatArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.050761421319796954
AtomicReferenceArrayElementComparisonStrategy.java,Floats.java,0.17557251908396945
Floats.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17557251908396945
AtomicReferenceArrayElementComparisonStrategy.java,Futures.java,0.12179487179487179
Futures.java,AtomicReferenceArrayElementComparisonStrategy.java,0.12179487179487179
AtomicReferenceArrayElementComparisonStrategy.java,IgnoringFieldsComparator.java,0.2231404958677686
IgnoringFieldsComparator.java,AtomicReferenceArrayElementComparisonStrategy.java,0.2231404958677686
AtomicReferenceArrayElementComparisonStrategy.java,InputStreams.java,0.13986013986013987
InputStreams.java,AtomicReferenceArrayElementComparisonStrategy.java,0.13986013986013987
AtomicReferenceArrayElementComparisonStrategy.java,InputStreamsException.java,0.18446601941747573
InputStreamsException.java,AtomicReferenceArrayElementComparisonStrategy.java,0.18446601941747573
AtomicReferenceArrayElementComparisonStrategy.java,IntArrays.java,0.04866180048661801
IntArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04866180048661801
AtomicReferenceArrayElementComparisonStrategy.java,Integers.java,0.17829457364341086
Integers.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17829457364341086
AtomicReferenceArrayElementComparisonStrategy.java,IterableDiff.java,0.15625
IterableDiff.java,AtomicReferenceArrayElementComparisonStrategy.java,0.15625
AtomicReferenceArrayElementComparisonStrategy.java,IterableElementComparisonStrategy.java,0.2578125
IterableElementComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.2578125
AtomicReferenceArrayElementComparisonStrategy.java,Iterables.java,0.019087136929460582
Iterables.java,AtomicReferenceArrayElementComparisonStrategy.java,0.019087136929460582
AtomicReferenceArrayElementComparisonStrategy.java,Lists.java,0.06470588235294118
Lists.java,AtomicReferenceArrayElementComparisonStrategy.java,0.06470588235294118
AtomicReferenceArrayElementComparisonStrategy.java,LongArrays.java,0.04866180048661801
LongArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04866180048661801
AtomicReferenceArrayElementComparisonStrategy.java,Longs.java,0.17829457364341086
Longs.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17829457364341086
AtomicReferenceArrayElementComparisonStrategy.java,Maps.java,0.02727272727272727
Maps.java,AtomicReferenceArrayElementComparisonStrategy.java,0.02727272727272727
AtomicReferenceArrayElementComparisonStrategy.java,NioFilesWrapper.java,0.13970588235294118
NioFilesWrapper.java,AtomicReferenceArrayElementComparisonStrategy.java,0.13970588235294118
AtomicReferenceArrayElementComparisonStrategy.java,Numbers.java,0.05993690851735016
Numbers.java,AtomicReferenceArrayElementComparisonStrategy.java,0.05993690851735016
AtomicReferenceArrayElementComparisonStrategy.java,ObjectArrayElementComparisonStrategy.java,0.28225806451612906
ObjectArrayElementComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.28225806451612906
AtomicReferenceArrayElementComparisonStrategy.java,ObjectArrays.java,0.028688524590163935
ObjectArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.028688524590163935
AtomicReferenceArrayElementComparisonStrategy.java,Objects.java,0.023706896551724137
Objects.java,AtomicReferenceArrayElementComparisonStrategy.java,0.023706896551724137
AtomicReferenceArrayElementComparisonStrategy.java,OnFieldsComparator.java,0.19852941176470587
